384	2353
385	1519
386	586
387	3503
388	1711
389	628
390	1124
391	394
392	1957
393	3645
394	536
395	1370
396	301
397	2770
398	3819
399	5764
400	1235
401	4201
402	1690
403	1697
404	1031
405	1092
406	3086
407	51
408	10855
409	1073
410	729
411	746
412	1754
413	358
414	1979
415	1162
416	667
417	881
418	1193
419	845
420	2761
421	693
422	495
423	1358
424	2026
425	5314
426	2085
427	812
428	379
429	2005
430	457
431	995
432	1167
433	390
434	478
435	2200
436	1606
437	1478
438	354
439	271
440	5853
441	1387
442	4492
443	520
444	646
445	327
446	1200
447	1075
448	559
449	653
450	330
451	891
452	1104
453	1754
454	271
455	310532
456	577
457	5731
458	455
459	448
460	1636
461	2660
462	605
463	1291
464	10859
465	961
466	2361
467	449
468	2769
469	1234
470	2508
471	1100
472	7308
473	975
474	1373
475	592
476	3448
477	1114
478	5056
479	1021
480	4546
481	1684
482	1569
483	1013
484	387
485	216
486	1169
487	427
488	5076
489	3481
490	343
491	1139
492	1914
493	165
494	382
495	740
496	532
497	1042
498	809
499	1954
500	3577
501	2598
502	2976
503	5778
504	1473
505	4868
506	1387
507	1069
508	1471
509	1631
510	985
511	1025
512	609
513	510
514	995
515	412
516	1200
517	5865
518	2068
519	276
520	8890
521	236
522	523
523	847
524	484
525	6140
526	1774
527	658
528	599
529	556
530	962
531	3069
532	386
533	458
534	1253
535	1088
536	497
537	658
538	679
539	659
540	2756
541	504
542	273
543	3019
544	1182
545	2268
546	513
547	627
548	133
549	359
550	3229
551	579
552	903
553	3009
554	1359
555	5234
556	348
557	3268
558	2490
559	5025
560	493
561	276
562	1040
563	546
564	845
565	1533
566	5134
567	510
568	1332
569	1086
570	587
571	1911
572	657
573	2111
574	481
575	661
576	2642
577	1505
578	1567
579	2027
580	1304
581	2001
582	3685
583	3397
584	63
585	880
586	817
587	1092
588	523
589	1456
590	2557
591	1620
592	661
593	719
594	745
595	694
596	695
597	11635
598	3530
599	732
600	1610
601	531
602	3269
603	740
604	4417
605	2160
606	1009
607	1174
608	1087
609	12742
610	1779
611	571
612	308
613	4407
614	1466
615	886
616	1171
617	386
618	546
619	990
620	558
621	406
622	495
623	1090
624	995
625	885
626	617
627	922
628	7174
629	689
630	1762
631	838
632	676
633	2784
634	1200
635	4994
636	1728
637	800
638	2473
639	975
640	2805
641	3448
642	410
643	1834
644	5135
645	6661
646	1177
647	515
648	637
649	1169
650	320
651	991
652	953
653	962
654	659
655	2070
656	2721
657	760
658	953
659	1481
660	1137
661	537
662	1550
663	1257
664	5973
665	670
666	442
667	2132
668	492
669	1272
670	684
671	324
672	621
673	670
674	209
675	1346
676	814
677	9918
678	1205
679	1007
680	1816
681	1879
682	761
683	1110
684	652
685	1867
686	2028
687	2974
688	694
689	519
690	1558
691	5092
692	311
693	1099
694	10860
695	1508
696	1546
697	5105
698	2161
699	619
700	1631
701	1841
702	616
703	1765
704	4931
705	1297
706	695
707	400
708	272
709	2628
710	645
711	1907
712	3402
713	7054
714	570
715	1683
716	479
717	706
718	2255
719	545
720	761
721	441
722	569
723	9918
724	962
725	1976
726	450
727	3000
728	5071
729	673
730	3021
731	1488
732	483
733	4983
734	1187
735	5233
736	181
737	1663
738	2107
739	386
740	909
741	569
742	1193
743	882
744	125
745	136
746	1166
747	325
748	1334
749	1644
750	1024
751	669
752	3290
753	816
754	478
755	15691
756	1210
757	1315
758	1525
759	456
760	999
761	1095
762	689
763	260
764	443
765	1254
766	1300
767	2100
768	878
769	1350
770	938
771	547
772	361
773	1065
774	1672
775	476
776	284
777	3744
778	185
779	469
780	3538
781	913
782	5627
783	3219
784	816
785	653
786	7921
787	2434
788	4491
789	443
790	427
791	5329
792	1064
793	1465
794	2681
795	999
796	1295
797	1484
798	4201
799	3524
800	1111
801	484
802	941
803	845
804	341
805	635
806	894
807	709
808	697
809	1796
810	3076
811	497
812	1523
813	1576
814	134
815	355
816	1640
817	785
818	1012
819	642
820	5874
821	1892
822	655
823	1625
824	1641
825	6118
826	1263
827	1621
828	3437
829	796
830	544
831	3073
832	1027
833	2245
834	2434
835	382
836	690
837	1413
838	797
839	618
840	855
841	1396
842	244
843	835
844	4615
845	574
846	455
847	3220
848	1010
849	1123
850	747
851	1298
852	6996
853	2524
854	1347
855	2928
856	1639
857	1881
858	3033
859	471
860	2436
861	666
862	815
863	1116
864	1487
865	539
866	564
867	2356
868	2147
869	393
870	4712
871	270
872	462
873	1664
874	2047
875	2342
876	841
877	3933
878	924
879	665
880	219
881	1572
882	675
883	721
884	7424
885	5191
886	28645
887	832
888	831
889	367
890	552
891	553
892	698
893	576
894	1192
895	911
896	272
897	901
898	228
899	4955
900	1188
901	441
902	1042
903	1844
904	534
905	675
906	962
907	618
908	875
909	812
910	5055
911	1338
912	339
913	1290
914	473
915	242
916	977
917	2031
918	451
919	911
920	3155
921	413
922	1187
923	781
924	2724
925	603
926	1966
927	5058
928	452
929	1017
930	5194
931	1626
932	1087
933	562
934	2572
935	2628
936	796
937	249
938	235
939	712
940	1632
941	1160
942	1290
943	10489
944	998
945	1045
946	661
947	319
948	414
949	5843
950	1731
951	625
952	22215
953	2899
954	2054
955	163
956	2172
957	600
958	646
959	1186
960	1200
961	917
962	810
963	5228
964	13064
965	132
966	2885
967	665
968	1188
969	883
970	9451
971	1986
972	713
973	2096
974	420
975	3254
976	3277
977	1006
978	695
979	8954
980	625
981	10488
982	3066
983	835
984	228
985	8754
986	3355
987	383
988	607
989	609
990	413
991	522
992	2029
993	6001
994	678
995	18496
996	950
997	3221
998	629
999	1690
1000	790
1001	1199
1002	375
1003	694
1004	2461
1005	1038
1006	306
1007	722
1008	10993
1009	1638
1010	668
1011	1534
1012	1337
1013	2980
1014	1726
1015	9693
1016	1515
1017	668
1018	4510
1019	252
1020	1147
1021	3150
1022	2765
1023	8873
1024	1235
1025	448
1026	1309
1027	874
1028	599
1029	1640
1030	1343
1031	1354
1032	435
1033	508
1034	3115
1035	3237
1036	1132
1037	1789
1038	539
1039	224
1040	470
1041	2017
1042	1067
1043	3724
1044	1336
1045	12702
1046	1155
1047	283
1048	324
1049	412
1050	531
1051	2280
1052	3893
1053	1855
1054	3119
1055	1419
1056	1081
1057	625
1058	2696
1059	1608
1060	697
1061	1977
1062	998
1063	2676
1064	563
1065	373
1066	266
1067	674
1068	5094
1069	1113
1070	480
1071	586
1072	288
1073	6209
1074	1483
1075	557
1076	6803
1077	864
1078	1499
1079	399
1080	4964
1081	654
1082	534
1083	1645
1084	1122
1085	1956
1086	3150
1087	2033
1088	1160
1089	265
1090	1401
1091	508
1092	5033
1093	972
1094	595
1095	983
1096	772
1097	1469
1098	684
1099	2984
1100	855
1101	3412
1102	3708
1103	655
1104	1360
1105	1390
1106	967
1107	512
1108	917
1109	596
1110	615
1111	619
1112	472
1113	11069
1114	63
1115	801
1116	1781
1117	1234
1118	1150
1119	1129
1120	559
1121	1505
1122	2070
1123	551
1124	452
1125	411
1126	1348
1127	1005
1128	2411
1129	3005
1130	525
1131	1217
1132	3605
1133	2050
1134	542
1135	2269
1136	1562
1137	991
1138	1140
1139	457
1140	364
1141	6689
1142	2862
1143	2939
1144	1587
1145	3532
1146	638
1147	2553
1148	1388
1149	1589
1150	1177
1151	4977
1152	3100
1153	1164
1154	233
1155	4763
1156	353
1157	1093
1158	1484
1159	664
1160	417
1161	560
1162	1169
1163	501
1164	1011
1165	1448
1166	5722
1167	3023
1168	3445
1169	410
1170	711
1171	11877
1172	691
1173	3247
1174	358
1175	235
1176	5457
1177	885
1178	2971
1179	514
1180	1041
1181	1442
1182	772
1183	15013
1184	1961
1185	2469
1186	435
1187	1596
1188	260
1189	1927
1190	4092
1191	341
1192	743
1193	590
1194	959
1195	1300
1196	515
1197	616
1198	7240
1199	3830
1200	5047
1201	5151
1202	1544
1203	5202
1204	1336
1205	1030
1206	2046
1207	9477
1208	1709
1209	629
1210	1394
1211	1091
1212	2088
1213	1396
1214	4902
1215	638
1216	660
1217	1948
1218	1162
1219	4411
1220	5093
1221	905
1222	470
1223	840
1224	470
1225	1057
1226	625
1227	5066
1228	1289
1229	2250
1230	910
1231	951
1232	1566
1233	2652
1234	340
1235	1269
1236	381
1237	7438
1238	724
1239	824
1240	630
1241	348
1242	410
1243	747
1244	1604
1245	1251
1246	1809
1247	2984
1248	2044
1249	903
1250	923
1251	1519
1252	514
1253	1643
1254	4956
1255	1022
1256	915
1257	712
1258	809
1259	2161
1260	1200
1261	353
1262	937
1263	279
1264	322
1265	1569
1266	410
1267	3269
1268	1330
1269	913
1270	735
1271	4308
1272	162
1273	741
1274	283
1275	344
1276	1138
1277	1049
1278	573
1279	3437
1280	1216
1281	691
1282	496
1283	1324
1284	906
1285	2395
1286	4742
1287	1526
1288	974
1289	1732
1290	962
1291	1031
1292	1535
1293	522
1294	1193
1295	4201
1296	541
1297	1483
1298	565
1299	505
1300	766
1301	1017
1302	1021
1303	975
1304	1711
1305	308
1306	629
1307	1216
1308	644
1309	11773
1310	589
1311	602
1312	2489
1313	1316
1314	540
1315	520
1316	1381
1317	326
1318	1204
1319	637
1320	1026
1321	1411
1322	3411
1323	258
1324	2852
1325	5610
1326	1073
1327	722
1328	3518
1329	640
1330	2632
1331	1804
1332	6424
1333	1408
1334	1171
1335	2077
1336	1438
1337	1249
1338	266
1339	798
1340	656
1341	775
1342	1254
1343	427
1344	1132
1345	2985
1346	1100
1347	6378
1348	1532
1349	273
1350	741
1351	4679
1352	608
1353	1847
1354	434
1355	5097
1356	3577
1357	563
1358	1989
1359	504
1360	591
1361	1402
1362	280
1363	438
1364	359
1365	619
1366	922
1367	1133
1368	1283
1369	4061
1370	249
1371	1093
1372	821
1373	683
1374	919
1375	975
1376	568
1377	3930
1378	990
1379	4616
1380	3764
1381	989
1382	2062
1383	820
1384	2320
1385	7907
1386	1486
1387	1559
1388	4150
1389	775
1390	619
1391	1696
1392	981
1393	347
1394	5011
1395	4684
1396	2118
1397	954
1398	2084
1399	878
1400	2321
1401	1481
1402	761
1403	455
1404	1738
1405	310
1406	973
1407	1347
1408	961
1409	1032
1410	851
1411	201
1412	371
1413	523
1414	874
1415	1289
1416	1307
1417	4403
1418	1069
1419	1710
1420	381
1421	572
1422	1342
1423	5148
1424	1499
1425	149
1426	516
1427	1501
1428	1188
1429	597
1430	132
1431	633
1432	2079
1433	5064
1434	2373
1435	273
1436	884
1437	363
1438	1771
1439	704
1440	2161
1441	589
1442	1790
1443	2350
1444	492
1445	1198
1446	210
1447	1043
1448	1320
1449	1130
1450	1023
1451	2911
1452	439
1453	386
1454	282
1455	793
1456	663
1457	1612
1458	369
1459	1863
1460	697
1461	1469
1462	395
1463	693
1464	462
1465	6745
1466	634
1467	975
1468	1975
1469	930
1470	508
1471	2362
1472	228
1473	346
1474	3229
1475	4776
1476	371
1477	568
1478	3173
1479	585
1480	1073
1481	469
1482	2078
1483	1667
1484	20976
1485	840
1486	9526
1487	1003
1488	638
1489	300
1490	427
1491	4216
1492	5047
1493	702
1494	1181
1495	1912
1496	3344
1497	370
1498	344
1499	282
1500	585
1501	711
1502	680
1503	691
1504	2753
1505	3188
1506	4490
1507	1656
1508	397
1509	1359
1510	612
1511	770
1512	315
1513	5352
1514	771
1515	2159
1516	811
1517	1002
1518	2879
1519	14670
1520	554
1521	566
1522	749
1523	282
1524	1557
1525	990
1526	537
1527	792
1528	1022
1529	3323
1530	1709
1531	741
1532	2126
1533	463
1534	413
1535	1211
1536	5269
1537	7877
1538	1293
1539	929
1540	395
1541	1065
1542	1109
1543	690
1544	1230
1545	3227
1546	994
1547	629
1548	494
1549	280
1550	614
1551	568
1552	27545
1553	375
1554	571
1555	1621
1556	1752
1557	3061
1558	1149
1559	1870
1560	1354
1561	701
1562	435
1563	2023
1564	460
1565	534
1566	567
1567	1006
1568	312
1569	5836
1570	414
1571	6251
1572	1551
1573	1146
1574	2519
1575	439
1576	1096
1577	241
1578	709
1579	2644
1580	4820
1581	1730
1582	1598
1583	2642
1584	2965
1585	5099
1586	2093
1587	3397
1588	5114
1589	3675
1590	563
1591	416
1592	715
1593	1103
1594	426
1595	634
1596	666
1597	419
1598	1376
1599	832
1600	3482
1601	537
1602	1648
1603	3498
1604	703
1605	9835
1606	1113
1607	1198
1608	538
1609	571
1610	1239
1611	4466
1612	15675
1613	312
1614	3143
1615	568
1616	1078
1617	173
1618	1046
1619	1133
1620	1293
1621	415
1622	890
1623	3361
1624	3158
1625	897
1626	484
1627	680
1628	246
1629	1231
1630	594
1631	3536
1632	453
1633	1953
1634	876
1635	2809
1636	4979
1637	625
1638	3173
1639	3980
1640	701
1641	1731
1642	494
1643	1676
1644	603
1645	746
1646	3418
1647	2670
1648	1028
1649	691
1650	1057
1651	923
1652	1399
1653	1616
1654	1296
1655	598
1656	3815
1657	2418
1658	718
1659	443
1660	792
1661	550
1662	1051
1663	3088
1664	7820
1665	1360
1666	1489
1667	897
1668	346
1669	238
1670	1163
1671	928
1672	3160
1673	4549
1674	401
1675	1774
1676	430
1677	18868
1678	600
1679	1171
1680	1729
1681	433
1682	2217
1683	695
1684	4997
1685	875
1686	640
1687	643
1688	883
1689	2467
1690	970
1691	1195
1692	5026
1693	619
1694	4684
1695	877
1696	156
1697	723
1698	325
1699	470
1700	2287
1701	1527
1702	2070
1703	937
1704	1158
1705	1615
1706	234
1707	631
1708	1630
1709	9165
1710	568
1711	558
1712	320
1713	4166
1714	1293
1715	849
1716	1019
1717	225
1718	1022
1719	1109
1720	475
1721	447
1722	3018
1723	570
1724	518
1725	427
1726	614
1727	792
1728	1340
1729	1462
1730	3949
1731	314
1732	1960
1733	1028
1734	198
1735	1096
1736	4684
1737	528
1738	569
1739	826
1740	1383
1741	994
1742	323
1743	1395
1744	545
1745	765
1746	686
1747	519
1748	1326
1749	1247
1750	1396
1751	2284
1752	736
1753	4287
1754	676
1755	291
1756	5504
1757	616
1758	2167
1759	786
1760	3226
1761	416
1762	495
1763	1089
1764	1539
1765	1165
1766	661
1767	5120
1768	879
1769	6312
1770	1327
1771	661
1772	646
1773	328
1774	5055
1775	1554
1776	1418
1777	641
1778	812
1779	1883
1780	570
1781	6735
1782	785
1783	762
1784	1956
1785	3040
1786	794
1787	503
1788	468
1789	914
1790	1231
1791	349
1792	1069
1793	328
1794	1110
1795	326
1796	5942
1797	5233
1798	2736
1799	785
1800	349
1801	314
1802	1729
1803	546
1804	6512
1805	413
1806	3165
1807	263
1808	503
1809	1188
1810	367
1811	582
1812	3055
1813	545
1814	617
1815	1527
1816	350
1817	3480
1818	382
1819	835
1820	2194
1821	1442
1822	258
1823	423
1824	2721
1825	412
1826	1196
1827	576
1828	4152
1829	1432
1830	1050
1831	2486
1832	1306
1833	594
1834	5016
1835	879
1836	962
1837	877
1838	1080
1839	4255
1840	1333
1841	458
1842	338
1843	1124
1844	700
1845	4872
1846	717
1847	624
1848	1136
1849	4137
1850	1778
1851	1418
1852	3849
1853	5201
1854	264
1855	1513
1856	1850
1857	1233
1858	406
1859	603
1860	325
1861	1054
1862	3791
1863	1066
1864	161
1865	992
1866	830
1867	1939
1868	846
1869	696
1870	4951
1871	1549
1872	3220
1873	651
1874	1294
1875	3001
1876	358
1877	3154
1878	1256
1879	8277
1880	4583
1881	2488
1882	1978
1883	954
1884	971
1885	3210
1886	845
1887	2254
1888	6751
1889	514
1890	733
1891	2096
1892	3812
1893	937
1894	969
1895	563
1896	5230
1897	5059
1898	897
1899	411
1900	1315
1901	411
1902	4374
1903	4547
1904	725
1905	662
1906	273
1907	431
1908	602
1909	964
1910	387
1911	1619
1912	642
1913	2015
1914	539
1915	4950
1916	1110
1917	3167
1918	3152
1919	566
1920	440
1921	1343
1922	2037
1923	659
1924	426
1925	486
1926	1066
1927	2845
1928	694
1929	649
1930	469
1931	637
1932	315
1933	195
1934	5892
1935	1203
1936	785
1937	7268
1938	393
1939	1507
1940	3428
1941	434
1942	4430
1943	544
1944	666
1945	3015
1946	1134
1947	182
1948	914
1949	516
1950	1604
1951	1133
1952	531
1953	741
1954	300
1955	414
1956	27664
1957	923
1958	1150
1959	2724
1960	377
1961	1689
1962	555
1963	2799
1964	838
1965	3321
1966	811
1967	1179
1968	492
1969	795
1970	614
1971	1345
1972	716
1973	638
1974	1291
1975	411
1976	723
1977	9214
1978	3111
1979	277
1980	2060
1981	860
1982	967
1983	2794
1984	844
1985	1211
1986	4204
1987	1911
1988	3490
1989	432
1990	3734
1991	574
1992	757
1993	6730
1994	666
1995	707
1996	1737
1997	607
1998	953
1999	968
2000	3056
2001	1675
2002	1942
2003	1824
2004	3754
2005	331
2006	1215
2007	709
2008	527
2009	273
2010	402
2011	260
2012	851
2013	617
2014	552
2015	401
2016	775
2017	2388
2018	1404
2019	1230
2020	1546
2021	471
2022	309
2023	201
2024	1437
2025	1009
2026	1092
2027	2003
2028	774
2029	3873
2030	624
2031	942
2032	292
2033	999
2034	476
2035	2725
2036	704
2037	241
2038	9540
2039	4950
2040	698
2041	1223
2042	1073
2043	513
2044	759
2045	1832
2046	587
2047	1129
2048	1389
2049	304
2050	1012
2051	5014
2052	1639
2053	2943
2054	832
2055	1379
2056	1762
2057	2806
2058	1619
2059	1138
2060	656
2061	715
2062	246
2063	1928
2064	636
2065	2471
2066	2358
2067	2800
2068	444
2069	413
2070	3812
2071	1625
2072	716
2073	696
2074	729
2075	511
2076	2605
2077	1517
2078	4201
2079	742
2080	1315
2081	1826
2082	3512
2083	1122
2084	5126
2085	973
2086	546
2087	2861
2088	229
2089	1155
2090	1358
2091	204
2092	1701
2093	5018
2094	2159
2095	679
2096	1328
2097	4548
2098	720
2099	3035
2100	5040
2101	5007
2102	1053
2103	290
2104	421
2105	1699
2106	1412
2107	3809
2108	811
2109	1940
2110	689
2111	3011
2112	647
2113	2262
2114	2572
2115	297
2116	259
2117	510
2118	4991
2119	1793
2120	699
2121	1185
2122	523
2123	5702
2124	861
2125	757
2126	428
2127	1932
2128	283
2129	1242
2130	1630
2131	2348
2132	660
2133	513
2134	5269
2135	4950
2136	898
2137	3829
2138	1274
2139	3001
2140	714
2141	1087
2142	385
2143	1208
2144	288
2145	871
2146	320
2147	1169
2148	11592
2149	464
2150	1376
2151	2455
2152	1041
2153	241
2154	317
2155	533
2156	1457
2157	1873
2158	5215
2159	1469
2160	1346
2161	742
2162	613
2163	394
2164	1099
2165	1083
2166	312
2167	638
2168	986
2169	6271
2170	810
2171	855
2172	3899
2173	1881
2174	1250
2175	1951
2176	1019
2177	635
2178	5122
2179	3507
2180	1620
2181	1418
2182	414
2183	2342
2184	628
2185	2102
2186	283
2187	561
2188	1368
2189	787
2190	625
2191	783
2192	1183
2193	380
2194	298
2195	2060
2196	1102
2197	845
2198	5894
2199	1763
2200	153
2201	861
2202	6586
2203	532
2204	1451
2205	517
2206	539
2207	660
2208	2793
2209	452
2210	402
2211	838
2212	4724
2213	457
2214	422
2215	4102
2216	2747
2217	169
2218	9686
2219	5084
2220	579
2221	1403
2222	310
2223	578
2224	2086
2225	1477
2226	614
2227	1185
2228	1228
2229	2769
2230	1059
2231	1395
2232	169
2233	356
2234	327
2235	1125
2236	282
2237	343
2238	314
2239	1684
2240	1413
2241	1498
2242	727
2243	7748
2244	446
2245	1393
2246	594
2247	1535
2248	332
2249	1812
2250	454
2251	796
2252	1925
2253	809
2254	1954
2255	745
2256	1956
2257	934
2258	1509
2259	632
2260	2954
2261	599
2262	2434
2263	8111
2264	576
2265	434
2266	5120
2267	2863
2268	602
2269	1295
2270	2921
2271	3416
2272	286
2273	2178
2274	1131
2275	1470
2276	1928
2277	418
2278	496
2279	1288
2280	236
2281	2932
2282	2992
2283	716
2284	1313
2285	909
2286	2236
2287	1540
2288	3227
2289	1100
2290	963
2291	703
2292	253
2293	548
2294	720
2295	775
2296	242
2297	616
2298	1630
2299	2978
2300	461
2301	2395
2302	10943
2303	270
2304	356
2305	737
2306	1788
2307	5496
2308	397
2309	692
2310	4640
2311	1665
2312	5834
2313	608
2314	2756
2315	355
2316	1054
2317	1692
2318	857
2319	564
2320	376
2321	2263
2322	315
2323	5305
2324	4161
2325	938
2326	716
2327	5703
2328	901
2329	363
2330	1674
2331	810
2332	3069
2333	1268
2334	204
2335	824
2336	5068
2337	1546
2338	628
2339	422
2340	1687
2341	386
2342	1141
2343	665
2344	193
2345	464
2346	995
2347	2892
2348	439
2349	636
2350	677
2351	556
2352	716
2353	1042
2354	690
2355	2435
2356	643
2357	8872
2358	1256
2359	2575
2360	1712
2361	314
2362	1000
2363	1630
2364	2844
2365	1034
2366	1623
2367	1255
2368	502
2369	842
2370	1417
2371	1253
2372	637
2373	624
2374	1392
2375	1181
2376	5759
2377	2494
2378	1675
2379	125
2380	2640
2381	1024
2382	613
2383	2967
2384	957
2385	1286
2386	2540
2387	1011
2388	1078
2389	5152
2390	285
2391	942
2392	3363
2393	3221
2394	1352
2395	537
2396	453
2397	658
2398	1644
2399	1338
2400	1082
2401	6948
2402	2597
2403	459
2404	1175
2405	379
2406	2469
2407	1237
2408	162
2409	2770
2410	1208
2411	916
2412	1093
2413	727
2414	821
2415	1661
2416	811
2417	1253
2418	1978
2419	845
2420	412
2421	1041
2422	338
2423	494
2424	800
2425	2770
2426	914
2427	511
2428	569
2429	737
2430	710
2431	1421
2432	834
2433	11632
2434	544
2435	868
2436	1248
2437	659
2438	1094
2439	6630
2440	6365
2441	2762
2442	820
2443	2982
2444	1029
2445	3789
2446	1640
2447	1185
2448	1951
2449	337
2450	781
2451	619
2452	1406
2453	311
2454	895
2455	759
2456	2733
2457	958
2458	696
2459	2118
2460	1524
2461	372
2462	296
2463	1317
2464	927
2465	815
2466	1698
2467	59
2468	1019
2469	115
2470	484
2471	755
2472	378
2473	1272
2474	701
2475	384
2476	2731
2477	466
2478	322
2479	1091
2480	2002
2481	1002
2482	358
2483	530
2484	695
2485	292
2486	5093
2487	558
2488	1383
2489	282
2490	806
2491	1444
2492	386
2493	268
2494	10326
2495	1093
2496	3607
2497	233
2498	700
2499	1284
2500	873
2501	1038
2502	445
2503	523
2504	236
2505	406
2506	2993
2507	3052
2508	672
2509	769
2510	1231
2511	1078
2512	902
2513	1053
2514	3927
2515	7843
2516	3507
2517	619
2518	848
2519	1319
2520	3898
2521	600
2522	978
2523	2984
2524	686
2525	750
2526	2424
2527	2341
2528	646
2529	1283
2530	416
2531	524
2532	353
2533	179
2534	8686
2535	205
2536	1472
2537	1852
2538	614
2539	951
2540	331
2541	593
2542	372
2543	1515
2544	1095
2545	1033
2546	1475
2547	1241
2548	824
2549	632
2550	748
2551	1519
2552	1074
2553	343
2554	627
2555	2595
2556	1961
2557	305
2558	1619
2559	1643
2560	1562
2561	1200
2562	659
2563	995
2564	727
2565	634
2566	505
2567	856
2568	468
2569	872
2570	1867
2571	1977
2572	1620
2573	3464
2574	5075
2575	1526
2576	3359
2577	1123
2578	1338
2579	637
2580	613
2581	1004
2582	1636
2583	915
2584	478
2585	791
2586	691
2587	2638
2588	2072
2589	389
2590	970
2591	10884
2592	1790
2593	1374
2594	4929
2595	1050
2596	452
2597	640
2598	3930
2599	498
2600	2970
2601	4781
2602	486
2603	320
2604	719
2605	421
2606	285
2607	1906
2608	1040
2609	749
2610	856
2611	1556
2612	741
2613	399
2614	5026
2615	2926
2616	499
2617	788
2618	462
2619	707
2620	1408
2621	5064
2622	2299
2623	3119
2624	2000
2625	962
2626	1634
2627	2936
2628	4999
2629	300
2630	3890
2631	511
2632	874
2633	901
2634	530
2635	1691
2636	3295
2637	587
2638	331
2639	1150
2640	412
2641	5751
2642	321
2643	389
2644	5032
2645	958
2646	2998
2647	3225
2648	701
2649	2293
2650	5723
2651	1245
2652	1200
2653	108
2654	4948
2655	483
2656	2646
2657	890
2658	953
2659	594
2660	2747
2661	426
2662	4401
2663	870
2664	412
2665	690
2666	433
2667	884
2668	1156
2669	1068
2670	191
2671	900
2672	764
2673	1834
2674	577
2675	5187
2676	1552
2677	658
2678	3317
2679	1058
2680	1247
2681	778
2682	1932
2683	571
2684	1073
2685	2820
2686	565
2687	134
2688	1057
2689	404
2690	692
2691	3574
2692	1346
2693	416
2694	733
2695	500
2696	1441
2697	3726
2698	937
2699	715
2700	725
2701	2749
2702	927
2703	5069
2704	639
2705	565
2706	837
2707	1200
2708	691
2709	1804
2710	893
2711	915
2712	428
2713	1005
2714	4949
2715	603
2716	1003
2717	999
2718	673
2719	4201
2720	253
